"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"332","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","129","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation","Controversial","UseConcurrentHashMap"
"333","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","129","Local variable 'map' could be declared final","Optimization","LocalVariableCouldBeFinal"
"334","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","5","130","Found 'DU'-anomaly for variable 'maxNestingDepth' (lines '130'-'211').","Controversial","DataflowAnomalyAnalysis"
"335","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","130","Local variable 'maxNestingDepth' could be declared final","Optimization","LocalVariableCouldBeFinal"
"336","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","130","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"337","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","131","Avoid unused local variables such as 'iter'.","Unused Code","UnusedLocalVariable"
"338","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","131","Local variable 'iter' could be declared final","Optimization","LocalVariableCouldBeFinal"
"339","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","134","Local variable 'jobj' could be declared final","Optimization","LocalVariableCouldBeFinal"
"340","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","136","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"341","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","136","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"342","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","136","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"343","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","138","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"344","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","138","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"345","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","138","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"346","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","140","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"347","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","140","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"348","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","141","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"349","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","142","Avoid using dollar signs in variable/method/class/interface names","Naming","AvoidDollarSigns"
"350","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","142","Local variable 'i$' could be declared final","Optimization","LocalVariableCouldBeFinal"
"351","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","142","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"352","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","144","Local variable 'key' could be declared final","Optimization","LocalVariableCouldBeFinal"
"353","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","146","Useless parentheses.","Unnecessary","UselessParentheses"
"354","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","146","Useless parentheses.","Unnecessary","UselessParentheses"
"355","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","5","148","Found 'DD'-anomaly for variable 'objValue' (lines '148'-'150').","Controversial","DataflowAnomalyAnalysis"
"356","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","5","148","Found 'DD'-anomaly for variable 'objValue' (lines '148'-'152').","Controversial","DataflowAnomalyAnalysis"
"357","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","150","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"358","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","150","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"359","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","152","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"360","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","152","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"361","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","153","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"362","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","155","Useless parentheses.","Unnecessary","UselessParentheses"
"363","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","155","Useless parentheses.","Unnecessary","UselessParentheses"
"364","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","159","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"365","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","159","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"366","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","159","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"367","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","159","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"368","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","161","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"369","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","161","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"370","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","161","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"371","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","161","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"372","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","162","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"373","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","164","Useless parentheses.","Unnecessary","UselessParentheses"
"374","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","164","Useless parentheses.","Unnecessary","UselessParentheses"
"375","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","168","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"376","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","168","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"377","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","170","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"378","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","170","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"379","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","171","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"380","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"381","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"382","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"383","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"384","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"385","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"386","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"387","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"388","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"389","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"390","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"391","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"392","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"393","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","4","173","Useless parentheses.","Unnecessary","UselessParentheses"
"394","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","176","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"395","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","176","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"396","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","176","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"397","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","178","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"398","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","178","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"399","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","178","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"400","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","184","Avoid instantiating new objects inside loops","Optimization","AvoidInstantiatingObjectsInLoops"
"401","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","184","Local variable 'child' could be declared final","Optimization","LocalVariableCouldBeFinal"
"402","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","186","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"403","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","186","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"404","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","188","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"405","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","188","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"406","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","190","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"407","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","190","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"408","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","191","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"409","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","192","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"410","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","192","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"411","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","193","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"412","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","193","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"413","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","195","Avoid unused local variables such as 'tempKey'.","Unused Code","UnusedLocalVariable"
"414","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","195","Local variable 'tempKey' could be declared final","Optimization","LocalVariableCouldBeFinal"
"415","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","199","Avoid if (x != y) ..; else ..;","Design","ConfusingTernary"
"416","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","200","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"417","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","202","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"418","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","215","Parameter 'pContainer' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"419","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","215","Parameter 'pJSON' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"420","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","215","Parameter 'pNestingDepth' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"421","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","215","Parameter 'pParsedURI' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"422","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","215","Parameter 'pRequest' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"423","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","215","Parameter 'pResourceName' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"424","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","215","Parameter 'pValue' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"425","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","216","Parameter 'pResponse' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"426","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","218","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"427","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","219","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"428","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","226","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"429","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","226","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"430","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","226","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"431","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","226","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"432","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","226","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"433","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","226","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"434","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","228","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"435","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","230","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"436","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","230","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"437","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","231","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"438","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","231","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"439","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","231","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"440","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","231","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"441","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","233","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"442","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","240","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"443","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","240","Avoid using if...else statements without curly braces","Braces","IfElseStmtsMustUseBraces"
"444","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","244","Comment is too large: Line too long","Comments","CommentSize"
"445","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","246","Parameter 'pNestingDepth' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"446","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","246","Parameter 'pParsedURI' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"447","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","246","Parameter 'pRequest' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"448","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","246","Parameter 'pResourceName' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"449","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","246","Parameter 'pResponse' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"450","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","246","Parameter 'pValue' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"451","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","246","The method 'outputBeanValue' has a Cyclomatic Complexity of 11.","Code Size","CyclomaticComplexity"
"452","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","5","250","Found 'DD'-anomaly for variable 'flag' (lines '250'-'285').","Controversial","DataflowAnomalyAnalysis"
"453","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","253","These nested if statements could be combined","Basic","CollapsibleIfStatements"
"454","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","5","255","Found 'DU'-anomaly for variable 'input' (lines '255'-'298').","Controversial","DataflowAnomalyAnalysis"
"455","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","255","Local variable 'input' could be declared final","Optimization","LocalVariableCouldBeFinal"
"456","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","5","256","Found 'DU'-anomaly for variable 'output' (lines '256'-'298').","Controversial","DataflowAnomalyAnalysis"
"457","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","256","Local variable 'output' could be declared final","Optimization","LocalVariableCouldBeFinal"
"458","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","258","Local variable 'serviceClassName' could be declared final","Optimization","LocalVariableCouldBeFinal"
"459","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","258","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"460","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","261","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"461","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","262","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"462","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","265","Local variable 'destProductVO' could be declared final","Optimization","LocalVariableCouldBeFinal"
"463","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","265","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"464","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","265","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"465","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","266","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"466","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","301","Comment is too large: Line too long","Comments","CommentSize"
"467","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","303","Parameter 'pJSON' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"468","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","303","Parameter 'pResponse' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"469","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","308","Local variable 'json' could be declared final","Optimization","LocalVariableCouldBeFinal"
"470","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","309","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"471","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","21","Parameter 'pEnabled' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"472","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","25","Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Design","FieldDeclarationsShouldBeAtStartOfClass"
"473","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","32","Parameter 'siteIdProperty' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"474","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","36","Parameter 'pRequest' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"475","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","37","Avoid excessively long variable names like pSiteSessionManager","Naming","LongVariable"
"476","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","37","Parameter 'pSiteSessionManager' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"477","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","43","Avoid declaring a variable if it is unreferenced before a possible exit point.","Optimization","PrematureDeclaration"
"478","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","5","43","Found 'DD'-anomaly for variable 'siteId' (lines '43'-'53').","Controversial","DataflowAnomalyAnalysis"
"479","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","5","43","Found 'DU'-anomaly for variable 'siteId' (lines '43'-'66').","Controversial","DataflowAnomalyAnalysis"
"480","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","45","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"481","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","45","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"482","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","46","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"483","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","48","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"484","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","48","Avoid using if statements without curly braces","Braces","IfStmtsMustUseBraces"
"485","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","49","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"486","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBRestRuleFilter.java","3","51","Local variable 'requestSiteId' could be declared final","Optimization","LocalVariableCouldBeFinal"
"487","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBXMLOutputCustomizer.java","3","25","The class 'BBBXMLOutputCustomizer' has a Cyclomatic Complexity of 4 (Highest = 13).","Code Size","CyclomaticComplexity"
"488","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBXMLOutputCustomizer.java","3","26","Avoid excessively long variable names like errorCodeSeparator","Naming","LongVariable"
"489","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBXMLOutputCustomizer.java","3","29","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation","Controversial","UseConcurrentHashMap"
"490","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBXMLOutputCustomizer.java","3","34","Parameter 'serviceClassMap' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"491","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBXMLOutputCustomizer.java","3","40","Parameter 'dozerBean' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
